了不起的麦瑟尔夫人 第一季,9.0,(38631人评价)
寻找埃及王,8.8,(91人评价)
抗争 第二季,6.5,(139人评价)
真相背后,7.1,(279人评价)
吉尔莫女孩 第二季,9.1,(831人评价)
第二十二条军规,0.0,(尚未播出)
我欲为人(美版) 第四季,7.5,(189人评价)
神探可伦坡 第三季,8.8,(55人评价)
黑暗物质 第一季,6.8,(899人评价)
神探可伦坡 第六季,8.5,(28人评价)
神探可伦坡 第七季,0.0,(暂无评分)
神探可伦坡 第九季,0.0,(暂无评分)
神探可伦坡 第十季,0.0,(暂无评分)
日落大道60号,8.4,(1540人评价)
爱痕,7.6,(756人评价)
全美超模大赛 第十五季,8.3,(5286人评价)
夫夫们 第二季,7.7,(528人评价)
加里离婚记 第二季,0.0,(暂无评分)
消消气 第五季,9.4,(88人评价)
辛普森一家  第十三季,9.5,(644人评价)
辛普森一家  第十四季,9.5,(628人评价)
Pleading Guilty,0.0,(暂无评分)
醉酒史 第四季,0.0,(暂无评分)
法律与秩序：特殊受害者 第二季,8.9,(372人评价)
战斗民族养成记,9.1,(17589人评价)
二次大战血泪史,7.2,(34人评价)
周六夜现场：迳夫/戴夫・马休斯乐队,8.2,(1569人评价)
犯罪现场调查：迈阿密 第五季,8.3,(601人评价)
爱在今天,6.7,(51人评价)
女神爱切丝的秘密,8.7,(93人评价)
约翰・奥利弗上周今夜秀 第三季,9.4,(286人评价)
人人都爱雷蒙德  第三季,9.1,(1383人评价)
闪电侠,0.0,(暂无评分)
乡巴佬希尔一家的幸福生活 第十二季,0.0,(暂无评分)
十二猴子 第三季,8.0,(299人评价)
双螺旋 第二季,6.5,(1299人评价)
周六夜现场,6.1,(87人评价)
法律与秩序：特殊受害者 第六季,9.0,(251人评价)
费丽丝蒂 第四季,8.4,(117人评价)
鹰冠庄园 第一季,7.6,(498人评价)
不对等的爱情,8.1,(664人评价)
血宝藏,0.0,(尚未播出)
星际之门：宇宙 第一季,7.4,(953人评价)
毁坏控制,0.0,(暂无评分)
布卢明顿,7.1,(3970人评价)
乡巴佬希尔一家的幸福生活 第十三季,0.0,(暂无评分)
迈克・乔吉剧场：巡演巴士故事,0.0,(暂无评分)
达尔玛和格里格 第五季,8.9,(79人评价)
海绵宝宝 第五季,9.4,(645人评价)
美版美女与书呆子 第一季,6.6,(113人评价)
恐袭波士顿,8.1,(31681人评价)
飞天大盗 第五季,8.8,(7160人评价)
谜案追凶 第二季,6.7,(117人评价)
办公室  第五季,9.3,(898人评价)
恩赐之地 第三季,6.9,(153人评价)
我为喜剧狂  第三季,8.7,(2767人评价)
甜心俏佳人 第二季,8.6,(121人评价)
菜鸟老警,0.0,(尚未播出)
无耻之徒  第三季,8.9,(323人评价)
好汉两个半  第九季,7.3,(3886人评价)
动物星球：为猫痴狂 第一季,8.9,(581人评价)
法律与秩序：特殊受害者 第四季,9.0,(283人评价)
高清二战,8.7,(857人评价)
一个叫欧维的男人决定去死,8.7,(112459人评价)
亲情纽带 第一季,0.0,(暂无评分)
熊熊在哪里 第四季,0.0,(暂无评分)
奇幻心旅,8.4,(3568人评价)
阁楼: 穿制服的女子,0.0,(暂无评分)
X档案 第四季,8.9,(691人评价)
怪妈闯荡记 第二季,7.9,(139人评价)
无所畏惧,8.6,(5194人评价)
鬼语者 第三季,7.8,(955人评价)
混乱之子  第四季,8.8,(363人评价)
命中注定我爱你,7.3,(1251人评价)
血迷棕榈 第一季,6.6,(181人评价)
人人都爱雷蒙德: 最后的笑声,9.1,(807人评价)
恶搞之家 第十一季,9.1,(564人评价)
迈克和茉莉 第一季,8.0,(1871人评价)
小淘气,9.6,(121人评价)
亡命天涯 第一季,0.0,(暂无评分)
外人止步 第一季,0.0,(暂无评分)
离婚 第二季,0.0,(尚未播出)
体育老师笑传 第四季,0.0,(暂无评分)
明迪烦事多 第三季,7.8,(1565人评价)
"遵命, 亲爱的",0.0,(暂无评分)
游戏学院 第一季,5.5,(812人评价)
狙魔女杰 第二季,7.5,(83人评价)
火炬木小组 第一季,7.8,(4883人评价)
法律与秩序：特殊受害者 第七季,8.9,(233人评价)
辛普森一家 第二十八季,8.9,(452人评价)
犯罪侧写师 第一季,8.6,(66人评价)
历史频道：人类大历史 第一季 第一季,7.8,(144人评价)
永远的伍德斯托克,6.2,(77人评价)
厨艺大师(美版) 第七季,6.9,(561人评价)
保姆杰茜 第一季,6.3,(118人评价)
花样男子(美版),2.5,(574人评价)
布莱切利四人组 第一季,8.4,(12648人评价)
飙风女警,5.5,(128人评价)
今生是第一次,8.6,(38508人评价)
伯恩的身份,8.5,(2239人评价)
忠犬八公的故事,9.2,(491959人评价)
西镇警魂 第五季,8.4,(65人评价)
氰化欢乐秀 第三季,9.5,(375人评价)
X档案 第七季,8.8,(526人评价)
镜花水月 第三季,0.0,(尚未播出)
神探可伦坡 第五季,9.0,(33人评价)
欢乐颂 第三季,8.8,(121人评价)
护士当家 第六季,8.4,(132人评价)
御姐奶爸 第四季,7.2,(53人评价)
海军罪案调查处 第十一季,8.7,(555人评价)
好女巫 第三季,0.0,(暂无评分)
罪恶,7.8,(41人评价)
扫兴者 第一季,6.4,(260人评价)
X音素(美版) 第一季,7.5,(1424人评价)
约会规则  第五季,8.4,(182人评价)
无法拥抱的你,0.0,(暂无评分)
法律与秩序：特殊受害者 第十一季,8.7,(260人评价)
拉字至上重启剧,0.0,(尚未播出)
与卡戴珊一家同行 第五季,0.0,(暂无评分)
极速前进 第十二季,8.7,(366人评价)
4400 第二季,7.7,(1488人评价)
禁酒令,9.1,(58人评价)
23号公寓的坏女孩 第一季,7.6,(4444人评价)
美国派(番外篇)7：索爱天书,5.8,(12296人评价)
七宗罪 第一季,8.8,(3097人评价)
保姆911,8.5,(207人评价)
亲爱的白人们,6.8,(221人评价)
西镇警魂 第二季,8.5,(193人评价)
妙女神探 第四季,8.1,(1599人评价)
忍者神龟 第四季,0.0,(暂无评分)
迪普的未解之谜指南 第一季,9.3,(580人评价)
数字追凶  第六季,8.1,(244人评价)
难以伺候 第二季,0.0,(暂无评分)
透明家庭 第五季,0.0,(尚未播出)
梵蒂冈,0.0,(暂无评分)
寻人密探组 第七季,7.5,(78人评价)
飞哥与小佛 第一季,9.4,(1513人评价)
与摩根・弗里曼一起穿越虫洞 第一季,9.3,(2135人评价)
空中监狱,8.1,(113425人评价)
美女上错身 第五季,7.4,(2214人评价)
美国重案 第三季,7.5,(112人评价)
德雷尔一家 第二季,9.4,(3879人评价)
寄养家庭 第一季,7.7,(880人评价)
时空游侠,9.0,(347人评价)
天赋异人 第一季,5.5,(124人评价)
量子裂痕 第一季,8.4,(191人评价)
律师本色 第三季,9.5,(332人评价)
明星伙伴  第二季,8.7,(521人评价)
异猎,4.3,(142人评价)
古怪食物 第一季,8.9,(181人评价)
约会规则  第六季,8.5,(198人评价)
迷离档案 第一季,7.9,(514人评价)
美女上错身 第四季,7.8,(3618人评价)
周六夜现场,8.7,(635人评价)
殊途同归 第一季,9.1,(8464人评价)
迮珍娜 第二季,7.2,(1342人评价)
静地,0.0,(尚未上映)
兄弟姐妹 第四季,8.9,(1094人评价)
机器肉鸡 第五季,8.5,(47人评价)
诈欺担保人 第二季,0.0,(尚未播出)
西部世界,7.0,(6138人评价)
美食、祈祷和恋爱,7.3,(78344人评价)
替身标靶 第二季,8.0,(527人评价)
9号秘事 第一季,8.9,(40723人评价)
凡尔赛 第一季,8.6,(5793人评价)
背叛,6.9,(723人评价)
2004年AVN颁奖典礼,0.0,(暂无评分)
黑名单,5.9,(136人评价)
老大哥(美版) 第十八季,6.8,(372人评价)
美利坚：我们的故事,8.9,(4499人评价)
时间管理局 第二季,8.7,(448人评价)
乐队管家,7.1,(117人评价)
若妻家庭教 避暑地のT惑,0.0,(暂无评分)
沉睡谷 第四季,6.5,(148人评价)
删除者 第一季,4.8,(55人评价)
落梦若水 第一季,5.7,(91人评价)
十二猴子 第二季,7.6,(602人评价)
哈啦夏令营 第一季,6.4,(299人评价)
权欲 第二季,7.4,(188人评价)
亲密伙伴,0.0,(暂无评分)
陨落星辰 第二季,7.5,(2208人评价)
南方公园之梦想国度,9.4,(409人评价)
犯罪现场调查：纽约 第九季,8.3,(1018人评价)
费城永远阳光灿烂 第七季,9.2,(217人评价)
神勇战士 第一季,8.8,(376人评价)
情妇 第二季,7.2,(4308人评价)
扪心问诊  第二季,9.3,(552人评价)
错位青春 第二季,7.4,(461人评价)
闪点行动 第五季,9.4,(332人评价)
基和皮尔 第五季,8.9,(186人评价)
安东尼・波登：未知之旅 第一季,8.8,(276人评价)
律政佳人 第二季,7.8,(257人评价)
诚邀辣妹：网络性与爱 第一季,8.1,(70人评价)
机器肉鸡 第八季,0.0,(暂无评分)
飞黄腾达  第十季,7.9,(539人评价)
美国花花公子,0.0,(暂无评分)
看不见的客人,8.7,(308834人评价)
美国法医档案,9.6,(140人评价)
喜新不厌旧 第四季,0.0,(暂无评分)
凶案大突破 第一季,8.1,(78人评价)
恶魔之子,6.4,(583人评价)
更美好的事 第三季,0.0,(尚未播出)
摇滚校园,7.9,(70人评价)
囚徒,7.1,(3205人评价)
高中也疯狂 第一季,7.1,(110人评价)
猎魔人,0.0,(尚未上映)
Couple Thinkers Season 1,0.0,(暂无评分)
天堂的雷霆,8.5,(468人评价)
蜘蛛侠：英雄归来,7.4,(175103人评价)
干杯酒吧 第七季,0.0,(暂无评分)
法律与秩序：犯罪倾向 第一季,8.8,(583人评价)
流言终结者 第四季,9.7,(123人评价)
美眉校探  第二季,8.6,(2475人评价)
了不起的盖茨比,7.7,(273151人评价)
明星伙伴  第七季,8.8,(460人评价)
辛巴达历险记 第一季,8.9,(2179人评价)
我为喜剧狂  第四季,8.8,(1835人评价)
妙女神探 第六季,8.2,(715人评价)
嘻哈市长,0.0,(暂无评分)
美女上错身 第六季,7.4,(1634人评价)
探险活宝 第二季,9.6,(2179人评价)
怪诞小镇特别篇：松林之间,9.5,(717人评价)
美国之声 第十三季,0.0,(暂无评分)
沙拉斯尔弗曼的节目 第一季,8.2,(53人评价)
萨利机长,8.3,(138458人评价)
阿甘妙世界 第五季,9.6,(92人评价)
23号公寓的坏女孩 第二季,7.5,(1481人评价)
南方公园 第十一季,9.5,(2436人评价)
侠骨柔情 第一季,8.5,(87人评价)
异能 第一季,5.2,(423人评价)
十三号仓库 第五季,8.2,(874人评价)
消消气 第四季,9.4,(99人评价)
一锤定音,7.4,(6723人评价)
茶煲表哥 第一季,8.7,(188人评价)
龙虎少年队 第一季,7.9,(156人评价)
脱狱之王 第二季,7.3,(501人评价)
流言蜚语,6.4,(6561人评价)
爱,8.5,(49279人评价)
我们孤胆，我们并肩,9.4,(274人评价)
应用星球,0.0,(暂无评分)
艾伦秀 第十一季,8.7,(613人评价)
军旅轶事,7.0,(659人评价)
命运规划局,6.9,(62012人评价)
斯蒂尔传奇 第一季,8.2,(660人评价)
神探南茜,0.0,(暂无评分)
在云端,7.9,(156251人评价)
慈悲街 第二季,0.0,(暂无评分)
传奇卧底 第二季,7.7,(92人评价)
陨落星辰 第四季,6.8,(1061人评价)
启示录,7.4,(236人评价)
熟女梦工厂,0.0,(暂无评分)
理发店的笑声,5.9,(176人评价)
为人父母 第六季,9.2,(75人评价)
卧底情劫 第一季,5.7,(43人评价)
暗影猎人 第二季,6.5,(124人评价)
骷髅一家,7.5,(730人评价)
客从何处来 美国版 第四季,0.0,(暂无评分)
法律与秩序：特殊受害者 第十六季,8.8,(251人评价)
信徒,6.2,(1435人评价)
肖申克的救赎,9.6,(946922人评价)
霹雳游侠2000电影版,8.4,(525人评价)
犯罪现场调查：迈阿密 第七季,8.3,(556人评价)
楚门的世界,9.1,(491364人评价)
犯罪现场调查：迈阿密 第四季,8.3,(719人评价)
贫民窟的百万富翁,8.5,(400925人评价)
少年时代,8.5,(137408人评价)
宇航员之妻,6.4,(98人评价)
美国之声 第七季,7.2,(621人评价)
新推理探案3,9.0,(58人评价)
超级科学伙伴,9.0,(653人评价)
无耻之徒 第八季,8.8,(130人评价)
盾牌 第六季,9.1,(229人评价)
双面女间谍 第三季,8.2,(377人评价)
机器战警电视剧,7.0,(54人评价)
双面女间谍 第五季,8.0,(289人评价)
星蝶公主 第三季,9.2,(100人评价)
国土安全 第八季,0.0,(尚未播出)
音乐玩家 第一季,0.0,(暂无评分)
独眼巨人,3.5,(261人评价)
极速前进 第二十九季,7.1,(314人评价)
远古入侵 第一季,7.5,(2826人评价)
宝石之国,9.1,(7054人评价)
法网危情,6.5,(469人评价)
全美超模大赛 第十六季,8.2,(3865人评价)
豪门恩怨 第一季,7.9,(261人评价)
都市故事,0.0,(暂无评分)
倒错人生 第三季,8.4,(221人评价)
詹姆士柯登深夜秀 第二季,0.0,(暂无评分)
少年正义联盟 第二季,9.3,(1137人评价)
小律师大作为 第二季,7.7,(516人评价)
法律与秩序 第六季,9.2,(112人评价)
重获新生 第一季,8.0,(1665人评价)
约会规则  第四季,8.2,(213人评价)
星际迷航：发现号 第二季,0.0,(尚未播出)
好汉两个半 第十季,7.6,(2829人评价)
超能 第二季,0.0,(尚未播出)
鞋店事务所 第二季,7.9,(537人评价)
两世奇人,6.2,(235人评价)
阿尔法屋 第一季,8.1,(634人评价)
蝴蝶效应,8.7,(394612人评价)
维多利亚的秘密2010时装秀,8.6,(2207人评价)
极盗车神,7.1,(91625人评价)
泰星来客 第一季,8.7,(1169人评价)
西镇警魂 第四季,8.8,(88人评价)
更多都市故事,0.0,(暂无评分)
芝加哥烈焰 第一季,7.5,(1743人评价)
剪刀手爱德华,8.7,(501541人评价)
厨艺大师(美版) 第五季,7.9,(1453人评价)
全球重大凶案 第一季,8.5,(995人评价)
神经马龙 第一季,7.0,(91人评价)
水下之秘,7.8,(305人评价)
纵横四海,8.3,(364人评价)
梅赛德斯先生 第二季,0.0,(尚未播出)
台词落谁家 第一季,8.6,(55人评价)
蔗糖女王 第一季,0.0,(暂无评分)
圣女魔咒 第二季,0.0,(暂无评分)
时间管理局 第一季,8.2,(1255人评价)
美国偶像 第八季,8.6,(1843人评价)
凡尔赛 第二季,8.9,(1863人评价)
黑洞频率,7.0,(1419人评价)
妖女迷行  第三季,7.4,(1078人评价)
杀手信徒 第三季,7.1,(333人评价)
X档案 第五季,9.0,(686人评价)
至亲血统 第一季,7.5,(453人评价)
神秘河,7.0,(1699人评价)
异度觉醒,7.6,(2563人评价)
雪山镇 第一季,8.7,(1311人评价)
鬼语者 第四季,7.9,(897人评价)
后宫的规条,7.9,(621人评价)
纽约传奇,6.9,(893人评价)
杀出个黎明 第二季,6.9,(425人评价)
灵异之城 第五季,8.6,(333人评价)
希区柯克剧场 第六季,9.2,(40人评价)
谍影迷情 第二季,7.6,(1393人评价)
像男人一样思考,6.8,(8691人评价)
意外邀约,0.0,(暂无评分)
我家来个外国人,7.7,(294人评价)
明迪烦事多 第五季,7.3,(88人评价)
人人都恨克里斯 第四季,8.9,(1150人评价)
胡迪尼与道尔,7.6,(174人评价)
厨艺大师(美版) 第三季,8.6,(2526人评价)
屋事生非 第一季,8.7,(3903人评价)
罪城苏布拉,0.0,(暂无评分)
霹雳游侠 第四季,0.0,(暂无评分)
霹雳游侠 第三季,0.0,(暂无评分)
与哈蒙见伟人,0.0,(暂无评分)
拽妹黛薇儿要上大学了没,9.4,(552人评价)
朱门恩怨 第一季,7.4,(40人评价)
红番血路 第一季,5.5,(130人评价)
心倾何处 第二季,7.5,(155人评价)
吸血鬼猎人巴菲 第四季,8.4,(170人评价)
周六夜现场：詹姆斯・弗兰科/SZA,7.4,(82人评价)
法律与秩序 第八季,9.1,(89人评价)
法律与秩序 第九季,9.2,(55人评价)
法律与秩序 第十一季,0.0,(暂无评分)
法律与秩序 第十二季,0.0,(暂无评分)
法律与秩序 第十五季,0.0,(暂无评分)
法律与秩序 第十八季,0.0,(暂无评分)
中间人(美版),7.3,(577人评价)
灵书妙探 第八季,8.1,(1545人评价)
与卡戴珊一家同行 第四季,0.0,(暂无评分)
歪星撞地球  第五季,9.2,(529人评价)
逃离丹尼莫拉,0.0,(尚未播出)
里克和史蒂夫: 全世界最快乐的同志伴侣 第一季,8.5,(544人评价)
卢克・凯奇 第二季,0.0,(尚未播出)
阿甘正传,9.4,(762691人评价)
泰坦尼克号,9.2,(703518人评价)
法律与秩序：特殊受害者 第十三季,8.5,(293人评价)
约会规则 第七季,8.4,(189人评价)
谎言游戏  第一季,6.7,(1612人评价)
鸦林镇,5.4,(245人评价)
兵工厂女郎 第一季,7.1,(121人评价)
2017 MTV音乐录影带颁奖典礼,0.0,(暂无评分)
MTV之富家女的生日就该这么过,0.0,(暂无评分)
诸神之战,7.2,(963人评价)
飞天大盗 第四季,8.7,(7663人评价)
新飞越比佛利 第一季,6.7,(3871人评价)
吉尔莫女孩 第七季,8.9,(401人评价)
十二猴子 第四季,0.0,(尚未播出)
实习医生风云 第一季,8.6,(2124人评价)
归途,0.0,(尚未播出)
黑道无国界,8.1,(313人评价)
战士,0.0,(尚未播出)
惊声尖叫 第二季,6.4,(383人评价)
最错决定 第三季,7.7,(45人评价)
情感状态 第一季,0.0,(暂无评分)
海军罪案调查处  第八季,9.0,(1207人评价)
护士当家 第四季,8.3,(278人评价)
控制中心,0.0,(暂无评分)
如果还有明天 第三季,8.0,(1758人评价)
游击战,0.0,(暂无评分)
都铎王朝 第三季,7.6,(3642人评价)
艺校故事,7.3,(133人评价)
特效化妆师大对决 第十二季,0.0,(暂无评分)
艾伦秀 第十二季,9.0,(247人评价)
灵媒缉凶  第三季,8.5,(412人评价)
黑霹雳,0.0,(尚未播出)
这个男人来自地球,8.5,(179100人评价)
极速前进：加拿大版 第三季,8.9,(110人评价)
波吉亚家族(法国版) 第二季,8.7,(215人评价)
生存指南,0.0,(暂无评分)
超能少年 第三季,7.8,(3041人评价)
矮子毒枭,0.0,(暂无评分)
维多利亚的秘密2001时装秀,8.1,(138人评价)
关键第四号,6.1,(56707人评价)
忠诚,7.0,(220人评价)
青春密语 第五季,6.9,(119人评价)
幸福大家庭,6.6,(149人评价)
乡巴佬希尔一家的幸福生活 第十一季,0.0,(暂无评分)
急诊室的故事 第十三季,0.0,(暂无评分)
凯文救世界,7.0,(72人评价)
中产家庭 第五季,8.9,(557人评价)
郊区故事 第三季,7.2,(85人评价)
最后一人 第三季,8.5,(69人评价)
复仇 第三季,7.2,(6769人评价)
家有四宝,0.0,(暂无评分)
十诫,9.0,(15374人评价)
停播 第二季,9.1,(47人评价)
医缘,7.8,(1624人评价)
铁证悬案 第七季,8.5,(423人评价)
成长不容易,0.0,(暂无评分)
舞动芝加哥 第一季,6.6,(143人评价)
恋爱手册,6.8,(1339人评价)
尖兵实录 第一季,8.8,(103人评价)
数字追凶  第二季,8.1,(347人评价)
未来哥哥 第一季,0.0,(暂无评分)
飓风营救 第一季,6.7,(494人评价)
卡米拉 第一季,8.3,(881人评价)
生活向前冲,7.6,(1680人评价)
中产家庭 第四季,8.9,(777人评价)
欢乐合唱团：真人秀 第二季,7.1,(85人评价)
幸福终点站 第三季,7.7,(275人评价)
他,7.3,(390人评价)
伯德小姐,8.1,(29966人评价)
无敌骑士,8.3,(38人评价)
假亦真 第一季,6.6,(1547人评价)
熊熊在哪里 第一季,7.3,(144人评价)
坏老师,6.4,(1504人评价)
特效化妆师大对决 特别篇,8.0,(124人评价)
私人诊所 第六季,7.8,(184人评价)
富贵逼人来,8.1,(3723人评价)
超市特工 第二季,8.3,(4006人评价)
时尚风行,7.4,(462人评价)
使徒,0.0,(尚未上映)
同窗那些事儿,0.0,(暂无评分)
欲海医心 第一季,7.3,(1316人评价)
客从何处来 美国版 第二季,0.0,(暂无评分)
爆笑女警 第二季,7.7,(305人评价)
X档案：征服未来,6.9,(6444人评价)
唐顿庄园 第六季,9.2,(14567人评价)
僵尸国度 第五季,0.0,(尚未播出)
世外桃源,0.0,(暂无评分)
数字追凶  第三季,8.2,(250人评价)
荒原 第三季,0.0,(尚未播出)
月满荒原,6.4,(63人评价)
芳芳,8.1,(67303人评价)
十一罗汉,7.9,(104988人评价)
同屋姐妹 第三季,0.0,(暂无评分)
完美陌生人,8.6,(156195人评价)
芝麻街 第一季,8.3,(588人评价)
大空头,8.3,(84198人评价)
数字追凶  第四季,8.1,(220人评价)
数字追凶  第五季,8.2,(212人评价)
混乱之子 第七季,9.2,(253人评价)
闺蜜离婚指南 第一季,6.6,(273人评价)
起跑线,8.2,(8858人评价)
黄金女郎 第二季,8.7,(55人评价)
海军罪案调查处 第五季,9.1,(1350人评价)
圣殿春秋,8.4,(3714人评价)
犯罪心理：超越边界 第一季,6.0,(784人评价)
暮光之城,7.3,(278136人评价)
愤怒管理 第二季,7.1,(487人评价)
混乱之子 第六季,8.8,(265人评价)
海绵宝宝 第七季,9.3,(966人评价)
巨塔杀机,0.0,(尚未播出)
美国老爸 第一季,8.7,(627人评价)
幸存者：婆罗洲 第一季,8.3,(188人评价)
幸存者：菲律宾 第二十五季,8.2,(660人评价)
南方公园 第二十二季,0.0,(尚未播出)
事实真相 第一季,9.1,(84人评价)
恐怖博士的欢唱博客,7.6,(1168人评价)
未来战警,6.7,(27265人评价)
神秘的夜人,7.9,(48人评价)
性与暴力 第二季,7.3,(45人评价)
特雷弗・诺亚每日秀 第一季,8.4,(99人评价)
魔幻都市 第二季,7.6,(171人评价)
重获新生  第二季,8.0,(425人评价)
冤家成双对 第一季,9.0,(11982人评价)
神探可伦坡 第四季,8.9,(44人评价)
妖女迷行  第一季,6.9,(4008人评价)
约翰・奥利弗上周今夜秀 第一季,9.5,(364人评价)
迮珍娜 第三季,6.7,(460人评价)
88年劫案,0.0,(尚未播出)
危情三日,7.9,(60073人评价)
天使的愤怒,7.0,(39人评价)
爱你到死 第一季,7.8,(194人评价)
杰茜驾到 第一季,7.2,(5784人评价)
达尔玛和格里格 第三季,9.1,(142人评价)
达尔玛和格里格 第四季,9.0,(108人评价)
体操公主 第一季,7.8,(1842人评价)
特警4587,8.8,(191人评价)
古战场传奇 第四季,0.0,(尚未播出)
セクシャルダイナマイトヒロイン アマゾニアンプリンセス グラマラスレディ,0.0,(暂无评分)
邻家特工,6.1,(66285人评价)
后宫・甄执,8.9,(132466人评价)
詹姆士柯登深夜秀 第一季,8.3,(134人评价)
周六夜现场,5.1,(66人评价)
重造历史,6.3,(315人评价)
越界追踪 第三季,6.6,(59人评价)
驱魔人,7.6,(34200人评价)
监狱风云  第二季,9.0,(1236人评价)
最有可能成功,8.7,(88人评价)
惊声尖叫 第三季,0.0,(尚未播出)
卡通明星大乱斗 第一季,7.8,(287人评价)
心病难医,6.9,(66人评价)
搏击王国 第二季,8.4,(221人评价)
辛普森一家 第九季,9.5,(1017人评价)
极速前进 第二十八季,7.7,(597人评价)
发展受阻 第四季,8.5,(1361人评价)
中产家庭 第六季,9.1,(317人评价)
终结者 第一季,0.0,(尚未播出)
机器肉鸡 第七季,9.1,(53人评价)
复仇天使,5.7,(793人评价)
安东尼・波登：未知之旅 第八季,9.0,(37人评价)
马赫脱口秀 第十五季,0.0,(暂无评分)
老大哥(美版) 第十七季,7.1,(503人评价)
兄弟姐妹 第二季,9.0,(1782人评价)
成长的烦恼  第六季,9.6,(2348人评价)
偷拐抢骗 第一季,7.1,(1247人评价)
辐射：核子可乐之旅,8.6,(115人评价)
云图,8.0,(274831人评价)
真实故事,0.0,(暂无评分)
星球大战：义军崛起 第二季,8.2,(191人评价)
亡命天涯,7.6,(488人评价)
绑架危机,6.7,(708人评价)
天生冤家 第一季,7.0,(799人评价)
真正的正义 第一季,0.0,(暂无评分)
费城永远阳光灿烂 第十一季,9.4,(85人评价)
至爱梵高・星空之谜,8.6,(86077人评价)
糖衣陷阱,6.7,(188人评价)
舞魅天下 第一季,8.4,(294人评价)
监狱风云  第四季,9.1,(911人评价)
星球大战：义军崛起 第一季,7.3,(301人评价)
吸血鬼日记：似海情深,0.0,(暂无评分)
3%,7.1,(324人评价)
掷地有声 第三季,8.0,(161人评价)
哨兵 第二季,8.9,(65人评价)
哨兵 第三季,8.8,(50人评价)
哨兵 第四季,8.8,(50人评价)
时尚烟云,7.6,(696人评价)
The Surgeon General,0.0,(暂无评分)
脱线家族,0.0,(暂无评分)
犯罪现场调查：纽约 第四季,9.0,(1858人评价)
守法公民,7.9,(64378人评价)
重任在肩 第二季,9.2,(630人评价)
鬼语者  第五季,7.8,(889人评价)
黑道家族  第五季,9.3,(1656人评价)
黑道家族 第四季,9.2,(1762人评价)
鲜血淋漓 第二季,0.0,(暂无评分)
指匠情挑,8.9,(50381人评价)
同屋姐妹 第四季,0.0,(暂无评分)
格拉夫斯 第二季,0.0,(暂无评分)
马尔科姆的一家 第七季,8.9,(1074人评价)
消消气 第三季,9.2,(116人评价)
消消气 第六季,9.4,(86人评价)
勇者,0.0,(暂无评分)
辛普森一家 第三季,9.5,(2106人评价)
星际传奇,0.0,(暂无评分)
喜剧中心詹姆斯・弗兰科吐槽大会,8.1,(3285人评价)
Her Story,8.3,(64人评价)
狮子王,8.9,(294071人评价)
X探员,5.1,(53人评价)
地狱恶魔 第一季,5.1,(83人评价)
极速前进 第一季,9.1,(880人评价)
血迷棕榈 第三季,7.1,(38人评价)
亲爱的，我把孩子变小了 第一季,8.8,(333人评价)
电脑娃娃 第一季,8.9,(2949人评价)
丧心病探,7.2,(490人评价)
24小时：救赎,7.6,(4135人评价)
金钱，权力，华尔街 第一季,8.8,(50人评价)
两个人的独角戏,8.2,(1991人评价)
极速前进：未尽之旅 第十八季,8.6,(571人评价)
无声的证言 第十四季,8.7,(59人评价)
